"scenario","within_slope_mean","simulation","enrolled_n","target_complete_reached","complete_n","two_observation_n","one_or_zero_observation_n","analysis_n","total_observations","beta_posterior_mean","beta_lower_95","beta_upper_95","beta_error","beta_squared_error","beta_coverage_95","beta_interval_width_95","log_bf","bridge_logbf_difference","bridge_decision_stable","full_diagnostic_pass","null_diagnostic_pass","full_retry","null_retry","valid_simulation","strong_negative_evidence","estimated_slope_sd","slope_sd_coverage","slope_sd_interval_width"
"expected",0,72,60,FALSE,48,8,4,56,160,0.00486641597132747,-0.107611337906189,0.120479688700705,0.00486641597132747,2.36820044059911e-05,TRUE,0.228091026606895,-2.17532782627433,0.0259424712471059,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.204908724770162,TRUE,0.323903492905286
"expected",0,73,60,FALSE,47,8,5,55,157,0.0968750707222579,-0.0351738715155547,0.232080240108489,0.0968750707222579,0.00938477932744246,TRUE,0.267254111624044,-0.806071714640893,0.0196489629762482,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.271672364017893,TRUE,0.301380374878384
"expected",0,74,58,TRUE,50,7,1,57,164,-0.0261666855302794,-0.135573397698063,0.0805215757531051,-0.0261666855302794,0.000684695431640534,TRUE,0.216094973451168,-1.98292054709822,0.0344987397761543,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0904921056111184,TRUE,0.246181236684362
"expected",0,75,60,TRUE,50,9,1,59,168,-0.0713028790214743,-0.178255414580823,0.0365658050532628,-0.0713028790214743,0.005084100556751,TRUE,0.214821219634086,-1.14554224238441,0.00788074489238966,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.111547391751059,TRUE,0.265665476225081
"expected",0,76,55,TRUE,50,2,3,52,154,0.14038171839421,0.0339253999158993,0.245997521349518,0.14038171839421,0.0197070268593112,FALSE,0.212072121433618,1.20469304468699,0.0588225535562401,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.151885702554641,TRUE,0.285512440033934
"expected",0,77,55,TRUE,50,4,1,54,158,-0.133059807064793,-0.258317219283606,-0.0051722629836551,-0.133059807064793,0.01770491225612,FALSE,0.253144956299951,0.23727732415432,0.0315970862151858,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.198071643336555,TRUE,0.370160041166136
"expected",0,78,59,TRUE,50,6,3,56,162,0.0919459040580482,-0.0283878259496152,0.208743911171554,0.0919459040580482,0.0084540492730518,TRUE,0.237131737121169,-0.771459847886888,0.0501356059652664,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.180837587198505,TRUE,0.355139147621728
"expected",0,79,59,TRUE,50,4,5,54,158,-0.113239525953553,-0.242137813198911,0.0126512720809158,-0.113239525953553,0.0128231902381854,TRUE,0.254789085279826,-0.324515538409798,0.0283225200979871,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.279793440972079,TRUE,0.29530956292797
"expected",0,80,58,TRUE,50,6,2,56,162,-0.000588811429363424,-0.113949432255298,0.107856733899332,-0.000588811429363424,3.46698899348998e-07,TRUE,0.22180616615463,-2.13917369065746,0.133662618021475,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.139867746788931,TRUE,0.30431088030912
"expected",0,81,57,TRUE,50,5,2,55,160,-0.0150625644142155,-0.126593756227448,0.0982714131416611,-0.0150625644142155,0.000226880846732391,TRUE,0.224865169369109,-2.03488402046335,0.0077068414519772,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.142891544685562,TRUE,0.324819671388422
"expected",0,82,55,TRUE,50,3,2,53,156,0.0557873964670094,-0.0563981622599851,0.16584052851131,0.0557873964670094,0.0031122336045673,TRUE,0.222238690771295,-1.60858425743913,0.0625042718291411,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0894560219259174,TRUE,0.233823622765756
"expected",0,83,60,FALSE,44,10,6,54,152,0.0358450176850399,-0.0771098523262105,0.148653504214945,0.0358450176850399,0.00128486529284083,TRUE,0.225763356541155,-1.79693338222185,0.0356255352072026,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.219090907918213,TRUE,0.264287655754814
"expected",0,84,59,TRUE,50,4,5,54,158,-0.0346363474409512,-0.15474873158483,0.084334236594414,-0.0346363474409512,0.00119967656405028,TRUE,0.239082968179244,-1.70892498047107,0.0158567504160203,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.158304052298049,TRUE,0.341715043224057
"expected",0,85,56,TRUE,50,5,1,55,160,-0.0377470905874537,-0.137240807010234,0.0634095320623355,-0.0377470905874537,0.00142484284781744,TRUE,0.20065033907257,-1.88826495990799,0.00615985696316557,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.150471950633699,TRUE,0.298255331310414
"expected",0,86,58,TRUE,50,6,2,56,162,-0.0436566246458795,-0.160523647698767,0.0703334042771301,-0.0436566246458795,0.00190590087547122,TRUE,0.230857051975897,-1.81951718415249,0.0182229582060529,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.17547828773827,TRUE,0.346159926188664
"expected",0,87,60,TRUE,50,6,4,56,162,0.0194712890522693,-0.116033768425483,0.160594077406215,0.0194712890522693,0.000379131097357021,TRUE,0.276627845831698,-1.73836045186735,0.0934412784499159,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.340681484911147,TRUE,0.325280134095848
"expected",0,88,53,TRUE,50,3,0,53,156,-0.0505120815130801,-0.161197558288609,0.0652743250475619,-0.0505120815130801,0.00255147037878405,TRUE,0.226471883336171,-1.65419519644186,0.0368051121175199,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.207212676979453,TRUE,0.352260437068512
"expected",0,89,59,TRUE,50,7,2,57,164,0.0668214287936378,-0.0426770386086455,0.178040917255671,0.0668214287936378,0.0044651033460232,TRUE,0.220717955864316,-1.40079927202638,0.00448968007782469,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.12358299707678,TRUE,0.268231985210428
"expected",0,90,54,TRUE,50,2,2,52,154,-0.0593953294959511,-0.157640827678219,0.0419591265755447,-0.0593953294959511,0.0035278051659326,TRUE,0.199599954253764,-1.42679677357845,0.0159433151099222,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.100996694523366,TRUE,0.232905032993516
"expected",0,91,56,TRUE,50,2,4,52,154,-0.0297113140429734,-0.137045163171283,0.0757661515537248,-0.0297113140429734,0.000882762182160186,TRUE,0.212811314725008,-2.06180056665153,0.00793885176966569,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0806397869142552,TRUE,0.216268274648722
"expected",0,92,58,TRUE,50,1,7,51,152,0.0704955963994812,-0.0585648768347194,0.199725260921131,0.0704955963994812,0.00496962911171854,TRUE,0.258290137755851,-1.36085655647659,0.00511825204671368,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.280125773792545,TRUE,0.24524104224138
"expected",0,93,57,TRUE,50,7,0,57,164,0.0268458902030337,-0.070500401423582,0.122961581305662,0.0268458902030337,0.00072070182079334,TRUE,0.193461982729244,-2.05353297070329,0.00768609005109511,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0875156282677165,TRUE,0.229763390885354
"expected",0,94,54,TRUE,50,3,1,53,156,-0.0575864280268263,-0.175361746252172,0.0644241133094601,-0.0575864280268263,0.00331619669288884,TRUE,0.239785859561632,-1.42860622828388,0.0208358701261204,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.23037515419023,TRUE,0.344455127872507
"expected",0,95,60,TRUE,50,5,5,55,160,0.121206196683729,0.0184498830892152,0.225276934021898,0.121206196683729,0.0146909421145348,FALSE,0.206827050932683,0.555868590152926,0.0439172549060345,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0925947346968134,TRUE,0.242040505334657
"expected",0,96,60,FALSE,49,8,3,57,163,0.0859557599293961,-0.0186240544452455,0.193746768394095,0.0859557599293961,0.00738839266503997,TRUE,0.212370822839341,-0.816060983209411,0.0591800418172284,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.129010986073861,TRUE,0.296090917133193
"expected",0,97,60,TRUE,50,8,2,58,166,0.0383978667261707,-0.0587912348259376,0.134307996392452,0.0383978667261707,0.00147439616912077,TRUE,0.193099231218389,-1.94898891599954,0.0217385173742741,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.108921909059243,TRUE,0.248780137355534
"expected",0,98,59,TRUE,50,3,6,53,156,-0.0142364600819177,-0.136080702282629,0.106732094567268,-0.0142364600819177,0.000202676795664036,TRUE,0.242812796849896,-2.02969889452626,0.0143236901483306,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.216829483681945,TRUE,0.338826209853088
"expected",0,99,60,FALSE,49,5,6,54,157,-0.0441812314794109,-0.151519456200464,0.0644702067300715,-0.0441812314794109,0.00195198121503729,TRUE,0.215989662930536,-1.67361199606734,0.000605285171957348,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.107938034591081,TRUE,0.265062766934418
"expected",0,100,60,FALSE,49,5,6,54,157,0.0012028215339962,-0.117788148917699,0.11827153242239,0.0012028215339962,1.44677964264498e-06,TRUE,0.236059681340089,-2.02389753035217,0.0219912790805381,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.147662886869091,TRUE,0.333075738529591
"high",-0.3,1,56,TRUE,50,5,1,55,160,-0.185516134675754,-0.314352025680004,-0.0577430627187801,0.114483865324246,0.0131065554195802,TRUE,0.256608962961224,2.04059674179413,0.0264819790570243,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.294270690095319,TRUE,0.292921293302237
"high",-0.3,2,55,TRUE,50,4,1,54,158,-0.321649370813341,-0.427583407672553,-0.215802675382555,-0.0216493708133415,0.000468695256613561,TRUE,0.211780732289998,11.6372323467625,0.0198404561641325,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0826250246449742,TRUE,0.221297657856101
"high",-0.3,3,54,TRUE,50,3,1,53,156,-0.320286798508982,-0.427671989308898,-0.214718285008543,-0.0202867985089821,0.00041155419374404,TRUE,0.212953704300355,11.6125929371124,0.0679773638070742,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0838964305259677,TRUE,0.221524570456252
"high",-0.3,4,57,TRUE,50,6,1,56,162,-0.200576434238857,-0.322912178605285,-0.0738034140184836,0.0994235657611432,0.00988504542866037,TRUE,0.249108764586802,2.6805222704721,0.0222975624263313,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.281162280964107,TRUE,0.252682308172843
"high",-0.3,5,56,TRUE,50,5,1,55,160,-0.395434915900669,-0.527815232640201,-0.254893111275838,-0.0954349159006686,0.00910782317296769,TRUE,0.272922121364363,10.2245939334345,0.00968852335225279,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.293594907178305,TRUE,0.293687161704628
"high",-0.3,6,57,TRUE,50,5,2,55,160,-0.255404930287733,-0.380035005164857,-0.129234099999095,0.044595069712267,0.00198872024264195,TRUE,0.250800905165761,5.54706921753296,0.0535918930394814,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.219318643925612,TRUE,0.350320925161841
"high",-0.3,7,56,TRUE,50,3,3,53,156,-0.29672406200202,-0.419711756321176,-0.173173189726202,0.00327593799797982,1.0731769766608e-05,TRUE,0.246538566594973,7.50478443624351,0.00097459538608291,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.152148941930646,TRUE,0.330894097418327
"high",-0.3,8,56,TRUE,50,3,3,53,156,-0.315593707172681,-0.436706417331237,-0.195987876092921,-0.015593707172681,0.000243163703387324,TRUE,0.240718541238316,8.76331520080564,0.00169613350965392,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.125860416351701,TRUE,0.309389079045048
"high",-0.3,9,52,TRUE,50,1,1,51,152,-0.463135409229711,-0.602127907753717,-0.319221068633252,-0.163135409229711,0.0266131617445454,FALSE,0.282906839120465,12.7234064263932,0.0522556369207337,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.257856148041706,TRUE,0.400397712488368
"high",-0.3,10,57,TRUE,50,6,1,56,162,-0.303582220339602,-0.412279632958559,-0.195103866365339,-0.00358222033960243,1.28323025614613e-05,TRUE,0.21717576659322,9.42825268342077,0.018082483152682,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.137793945504658,TRUE,0.311967847908363
"high",-0.3,11,54,TRUE,50,4,0,54,158,-0.264051693469632,-0.374859531964049,-0.149585637673046,0.0359483065303683,0.00129228074240132,TRUE,0.225273894291003,6.31430750444611,0.0175153146839762,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.123836010628626,TRUE,0.295512942823648
"high",-0.3,12,55,TRUE,50,4,1,54,158,-0.165416816849613,-0.276788502791802,-0.0518653409278602,0.134583183150387,0.0181126331868907,FALSE,0.224923161863942,2.05148767785786,0.0351336703310494,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.150164159102124,TRUE,0.305492676551694
"high",-0.3,13,52,TRUE,50,1,1,51,152,-0.28664931078381,-0.425939009849278,-0.146936711952817,0.0133506892161901,0.000178240902547294,TRUE,0.279002297896461,5.45595137448865,0.0606879061536745,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.209312573877676,TRUE,0.423219756700764
"high",-0.3,14,52,TRUE,50,1,1,51,152,-0.25634449837321,-0.378880796868632,-0.139421574235391,0.0436555016267899,0.00190580282228665,TRUE,0.239459222633242,6.55022874404077,0.0395071242265601,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.178197822439319,TRUE,0.32466629328966
"high",-0.3,15,56,TRUE,50,6,0,56,162,-0.255225926692954,-0.383198853789479,-0.123861650808163,0.0447740733070464,0.00200471764050476,TRUE,0.259337202981315,4.80079193107721,0.0530838187204949,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.29889228205522,TRUE,0.280882267571337
"high",-0.3,16,54,TRUE,50,4,0,54,158,-0.270537143752149,-0.404508808897967,-0.137910213578215,0.0294628562478512,0.000868059898281542,TRUE,0.266598595319752,5.02963649467395,0.00328328126931865,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.27092282225027,TRUE,0.319292464735588
"high",-0.3,17,54,TRUE,50,2,2,52,154,-0.32451808100005,-0.436394729596582,-0.208845921608322,-0.0245180810000496,0.000601136295924993,TRUE,0.22754880798826,9.6352516863607,0.0146178162728461,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.153193347150042,TRUE,0.290026182841766
"high",-0.3,18,54,TRUE,50,1,3,51,152,-0.359680441326965,-0.496243093929276,-0.218477229806496,-0.0596804413269649,0.0035617550769813,TRUE,0.27776586412278,8.34620106509297,0.02688669242022,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.185849889284937,TRUE,0.36647844524043
"high",-0.3,19,56,TRUE,50,6,0,56,162,-0.271077210653628,-0.384709838142949,-0.151665939273995,0.0289227893463721,0.000836527743574616,TRUE,0.233043898868954,7.02397665489957,0.0744844140436669,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.185703577384441,TRUE,0.296197861898058
"high",-0.3,20,52,TRUE,50,1,1,51,152,-0.318232574079944,-0.427888752919784,-0.202730377360492,-0.0182325740799441,0.000332426757580648,TRUE,0.225158375559292,9.24679289858116,0.0234618850655579,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.151679841412334,TRUE,0.311721345562843
"high",-0.3,21,51,TRUE,50,1,0,51,152,-0.273402467234773,-0.394721916938622,-0.152119114091506,0.0265975327652265,0.000707428749197299,TRUE,0.242602802847116,6.74395919074075,0.0294733082185132,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.181740033148726,TRUE,0.317324665979278
"high",-0.3,22,57,TRUE,50,5,2,55,160,-0.311576297832761,-0.436291471917634,-0.18696822057838,-0.0115762978327611,0.000134010671512789,TRUE,0.249323251339254,7.54044992062492,0.0505546642274624,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.185270799672671,TRUE,0.336476349148458
"high",-0.3,23,54,TRUE,50,3,1,53,156,-0.393584592032272,-0.502039541224116,-0.285059569198549,-0.0935845920322722,0.00875807586584683,TRUE,0.216979972025567,15.5642665094455,0.0276386365405301,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0848214288354407,TRUE,0.225393319153411
"high",-0.3,24,52,TRUE,50,2,0,52,154,-0.259756757223339,-0.368110190089087,-0.148999572125556,0.040243242776661,0.00161951858918128,TRUE,0.219110617963531,6.67571801474728,0.0260702529429295,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.137213352063366,TRUE,0.295110958348844
"high",-0.3,25,53,TRUE,50,1,2,51,152,-0.327107954655931,-0.439217579812561,-0.213605760470982,-0.0271079546559307,0.000734841205627994,TRUE,0.225611819341578,8.96282586333379,0.0471870834755634,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.129702176320975,TRUE,0.305831065683375
"high",-0.3,26,52,TRUE,50,2,0,52,154,-0.230624666016868,-0.349717232025326,-0.113972780689995,0.0693753339831316,0.00481293696527106,TRUE,0.235744451335331,5.19166633218313,0.0460071765702423,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.13838565353468,TRUE,0.321033437788916
"high",-0.3,27,56,TRUE,50,5,1,55,160,-0.379669512764722,-0.51095038459067,-0.239138414868313,-0.079669512764722,0.0063472312641682,TRUE,0.271811969722357,9.56776617673341,0.0310927321485508,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.232583785614868,TRUE,0.329163816718398
"high",-0.3,28,52,TRUE,50,1,1,51,152,-0.305918685063412,-0.423954620533617,-0.186630094080158,-0.00591868506341237,3.50308328798606e-05,TRUE,0.237324526453459,7.77338567094557,0.0213026525071882,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.218245679762029,TRUE,0.391635375877394
"high",-0.3,29,59,TRUE,50,7,2,57,164,-0.316558199386512,-0.428657486524873,-0.20207831448828,-0.016558199386512,0.000274173966923486,TRUE,0.226579172036593,9.73477349475127,0.00597599781869462,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0929142497455909,TRUE,0.243042966975062
"high",-0.3,30,53,TRUE,50,3,0,53,156,-0.299513141334589,-0.42635232479748,-0.173094316326677,0.000486858665411094,2.37031360085872e-07,TRUE,0.253258008470803,7.18067125400393,0.00212370883079416,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.277277514618939,TRUE,0.276709855495174
"high",-0.3,31,55,TRUE,50,5,0,55,160,-0.348654078831026,-0.473878802229486,-0.228334307944288,-0.048654078831026,0.00236721938689569,TRUE,0.245544494285198,11.1912549638291,0.0427650899871708,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.165248063067587,TRUE,0.323079750943218
"high",-0.3,32,50,TRUE,50,0,0,50,150,-0.214506071425715,-0.326473618083331,-0.0990214374646916,0.0854939285742849,0.00730921182306494,TRUE,0.227452180618639,3.8965561356556,0.0121045798258308,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.140005908891373,TRUE,0.306213867361864
"high",-0.3,33,57,TRUE,50,4,3,54,158,-0.381635602437038,-0.494942674144244,-0.264659968146206,-0.0816356024370382,0.00666437158525816,TRUE,0.230282705998038,12.025064003751,0.0302646962448705,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.1445379273859,TRUE,0.307334147520174
"high",-0.3,34,60,FALSE,48,9,3,57,162,-0.198361040293715,-0.341174623717595,-0.0581712550769872,0.101638959706285,0.0103304781301758,TRUE,0.283003368640608,1.76842102961604,0.0362181665232413,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.340298192850702,TRUE,0.329981625195483
"high",-0.3,35,56,TRUE,50,4,2,54,158,-0.28936383022841,-0.408261304604069,-0.169408252110704,0.0106361697715899,0.000113128107410082,TRUE,0.238853052493365,8.07618204408624,0.0386193815182594,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.215010182218329,TRUE,0.334532466927086
"high",-0.3,36,58,TRUE,50,7,1,57,164,-0.163971644550582,-0.298131219482085,-0.030009757671989,0.136028355449418,0.0185037134862731,FALSE,0.268121461810096,1.03863578520122,0.0726081735872981,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.343769646771791,FALSE,0.278720602349138
"high",-0.3,37,58,TRUE,50,6,2,56,162,-0.273917109671019,-0.371467718270088,-0.175744694051484,0.0260828903289809,0.000680317167913647,TRUE,0.195723024218603,10.1312827183668,0.00366188519419097,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0864340672154216,TRUE,0.224665468134046
"high",-0.3,38,54,TRUE,50,3,1,53,156,-0.244674534561236,-0.356739199674452,-0.13217636698293,0.0553254654387637,0.00306090712601584,TRUE,0.224562832691522,5.58239483084606,0.0521528381979692,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.138305423097379,TRUE,0.318991067738384
"high",-0.3,39,56,TRUE,50,6,0,56,162,-0.36903978025222,-0.496234788638859,-0.240813941892177,-0.0690397802522204,0.00476649125727488,TRUE,0.255420846746682,9.72202996941567,0.031061480482947,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.205076887776939,TRUE,0.355571647284589
"high",-0.3,40,57,TRUE,50,4,3,54,158,-0.32169600019511,-0.427226274537842,-0.209807223916958,-0.0216960001951101,0.000470716424466219,TRUE,0.217419050620885,10.0624890191864,0.0689801801416365,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.135539908314418,TRUE,0.279984923867198
"high",-0.3,41,53,TRUE,50,3,0,53,156,-0.24296913609862,-0.356022068879945,-0.133385266186505,0.0570308639013804,0.00325251943733778,TRUE,0.22263680269344,6.60736817859262,0.027672282942973,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.115374897849351,TRUE,0.27308657984706
"high",-0.3,42,59,TRUE,50,4,5,54,158,-0.338450200356911,-0.448141918944626,-0.21778346158825,-0.038450200356911,0.0014784179074866,TRUE,0.230358457356376,9.56724637315239,0.0230112470213726,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.137852462938571,TRUE,0.281633041989229
"high",-0.3,43,60,FALSE,47,12,1,59,165,-0.261132500643524,-0.384032475095268,-0.137305806806452,0.0388674993564756,0.00151068250622563,TRUE,0.246726668288815,5.65781599888331,0.0183084642957567,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.195710996520996,TRUE,0.364198740194873
"high",-0.3,44,54,TRUE,50,3,1,53,156,-0.195678605564898,-0.298824181059431,-0.0868593298975089,0.104321394435102,0.0108829533368841,FALSE,0.211964851161922,3.83129753038077,0.0578125151933477,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0906328639610683,TRUE,0.226228072934796
"high",-0.3,45,53,TRUE,50,1,2,51,152,-0.375224400001857,-0.515874968053156,-0.231683245324266,-0.0752244000018574,0.00565871035563944,TRUE,0.28419172272889,8.52038373888993,0.00703039117931326,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.272395156269171,TRUE,0.319016640032262
"high",-0.3,46,56,TRUE,50,4,2,54,158,-0.29244512987608,-0.41326972859461,-0.170047297534451,0.00755487012391987,5.7076062589297e-05,TRUE,0.243222431060159,7.30703022342121,0.00519209514882846,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.131136789013456,TRUE,0.295492782199368
"high",-0.3,47,54,TRUE,50,3,1,53,156,-0.250255646942893,-0.369232681756578,-0.131438789105268,0.0497443530571068,0.00247450066107009,TRUE,0.23779389265131,5.89854347681364,0.0153470990134963,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.183422879689624,TRUE,0.340382632912133
"high",-0.3,48,56,TRUE,50,5,1,55,160,-0.329931787588755,-0.476978535260265,-0.188004371675189,-0.0299317875887553,0.000895911908258363,TRUE,0.288974163585076,7.89375057388398,0.0454556723108226,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.313997622541907,TRUE,0.334624383106991
"high",-0.3,49,55,TRUE,50,5,0,55,160,-0.259064208690389,-0.383576960595589,-0.12887537881854,0.0409357913096109,0.00167573901014401,TRUE,0.254701581777049,5.07922077519055,0.0327684225163694,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.238142998210273,TRUE,0.274086668864366
"high",-0.3,50,54,TRUE,50,3,1,53,156,-0.244722317558937,-0.359932953032759,-0.129410704089152,0.0552776824410632,0.00305562217605503,TRUE,0.230522248943607,5.62300956714213,0.0825663282064966,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.158295265839479,TRUE,0.340161093036755
"high",-0.3,51,59,TRUE,50,6,3,56,162,-0.297555254640507,-0.411863621332937,-0.18090967925741,0.00244474535949341,5.97677987276454e-06,TRUE,0.230953942075527,8.15790335297154,0.0086410175577214,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0936498769193138,TRUE,0.253215141082484
"high",-0.3,52,57,TRUE,50,6,1,56,162,-0.193742417697998,-0.328199293211186,-0.0455128203415965,0.106257582302002,0.0112906737966668,TRUE,0.282686472869589,1.54798051357656,0.00456318124437871,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.225198642304528,TRUE,0.390607281557334
"high",-0.3,53,58,TRUE,50,4,4,54,158,-0.230235066663561,-0.347575837721888,-0.109157817745189,0.0697649333364394,0.00486714592343783,TRUE,0.238418019976699,4.63267255253041,0.0319425486819398,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.21746741761283,TRUE,0.332846662256196
"high",-0.3,54,53,TRUE,50,3,0,53,156,-0.246013539346572,-0.352626241637397,-0.142239801698272,0.0539864606534275,0.00291453793388407,TRUE,0.210386439939125,6.69844158075293,0.0832949135415504,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.115888769150106,TRUE,0.289583379401379
"high",-0.3,55,56,TRUE,50,3,3,53,156,-0.251952075397713,-0.413372965935719,-0.0896400460602977,0.0480479246022869,0.00230860305858705,TRUE,0.323732919875421,2.90421833655776,0.0925675765383289,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.391505929424176,FALSE,0.347507068358555
"high",-0.3,56,54,TRUE,50,4,0,54,158,-0.287213906593829,-0.418677199678551,-0.155157266415171,0.0127860934061712,0.000163484184591335,TRUE,0.26351993326338,5.83279201022324,0.027816895366243,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.287837190847334,TRUE,0.381970308106958
"high",-0.3,57,58,TRUE,50,7,1,57,164,-0.27376370012888,-0.387405700108328,-0.160723874395344,0.0262362998711201,0.000688343430927336,TRUE,0.226681825712984,7.76399007995406,0.0167283329000441,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.16976492893556,TRUE,0.327157339471512
"high",-0.3,58,55,TRUE,50,2,3,52,154,-0.404798463202133,-0.549076266792703,-0.259180141020943,-0.104798463202133,0.0109827178895288,TRUE,0.28989612577176,9.42484791041778,0.038775765181839,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.282670509821046,TRUE,0.300880275349203
