"intercept_mean","within_slope_mean","between_slope_mean","intercept_sd","slope_sd","intercept_slope_correlation","noise_sd","mean_y","sd_y","mean_q025_y","mean_q975_y","mean_acceptance_rate","sd_acceptance_rate","joint_acceptance_rate","accepted"
-0.3,-0.4,0,0.2,0.3,0,1,-0.307170954709611,1.13584785431275,-2.4836560915384,1.86074331450973,0.76,0.99,0.76,"no"
-0.3,-0.4,0,0.2,0.3,0.5,0.3,-0.3027115130326,0.609544538132711,-1.58822786698962,0.833113371107264,0.98,0.49,0.48,"no"
-0.3,-0.4,0,0.2,0.3,0.5,0.6,-0.304622702322748,0.802861987534866,-1.90095977348841,1.21081258361175,0.87,1,0.87,"yes"
-0.3,-0.4,0,0.2,0.3,0.5,0.9,-0.306533891612896,1.04729265773498,-2.34339027566738,1.67322837078777,0.77,1,0.77,"no"
-0.3,-0.4,0,0.2,0.3,0.5,1,-0.307170954709611,1.13463931503452,-2.51212775338544,1.84164510459573,0.76,1,0.76,"no"
-0.3,-0.4,0,0.3,0.1,-0.5,0.3,-0.303111674903827,0.59136919013887,-1.39650693396058,0.871930873518011,0.93,0.27,0.26,"no"
-0.3,-0.4,0,0.3,0.1,-0.5,0.6,-0.305022864193974,0.790135039050579,-1.79190759424766,1.21756649837212,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.1,-0.5,0.9,-0.306934053484122,1.03845005830944,-2.28917069631223,1.67103794050393,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.1,-0.5,1,-0.307571116580838,1.12677237022246,-2.46196051546844,1.83530667863539,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.1,0,0.3,-0.303111674903827,0.591004388796794,-1.43992036672833,0.828105376047318,0.93,0.23,0.22,"no"
-0.3,-0.4,0,0.3,0.1,0,0.6,-0.305022864193974,0.789752523405329,-1.81746939610214,1.191055422929,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.1,0,0.9,-0.306934053484122,1.03807675610774,-2.30080866527453,1.65598641772705,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.1,0,1,-0.307571116580838,1.12640346150576,-2.47413455297844,1.82278493228119,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.1,0.5,0.3,-0.303111674903827,0.590800979136599,-1.48253931229207,0.783374606495394,0.93,0.24,0.22,"no"
-0.3,-0.4,0,0.3,0.1,0.5,0.6,-0.305022864193974,0.789629781439459,-1.84445507868325,1.16608232151076,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.1,0.5,0.9,-0.306934053484122,1.03800738413026,-2.31452127453862,1.64451933701828,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.1,0.5,1,-0.307571116580838,1.12634715943977,-2.48500442580557,1.81251984924325,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.2,-0.5,0.3,-0.303111674903827,0.614538189814343,-1.42052277222308,0.969532157065254,0.93,0.53,0.51,"no"
-0.3,-0.4,0,0.3,0.2,-0.5,0.6,-0.305022864193974,0.807332455789823,-1.81085800380721,1.28581562787881,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.2,-0.5,0.9,-0.306934053484122,1.0513345263657,-2.29733005226267,1.71892395677203,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.2,-0.5,1,-0.307571116580838,1.1385724658957,-2.46952891186661,1.88042640368449,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.2,0,0.3,-0.303111674903827,0.613606267399268,-1.49634338641385,0.893114256902355,0.93,0.52,0.49,"no"
-0.3,-0.4,0,0.3,0.2,0,0.6,-0.305022864193974,0.806423618319548,-1.85104408427235,1.23708730049963,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.2,0,0.9,-0.306934053484122,1.05048010377539,-2.32493386532353,1.6918705593006,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.2,0,1,-0.307571116580838,1.13773547046074,-2.49473634179717,1.85664682102175,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.2,0.5,0.3,-0.303111674903827,0.612565619441294,-1.57681883408926,0.804731248501526,0.93,0.5,0.46,"no"
-0.3,-0.4,0,0.3,0.2,0.5,0.6,-0.305022864193974,0.805696371038215,-1.89783019227582,1.19086243963792,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.2,0.5,0.9,-0.306934053484122,1.04997157320165,-2.34823887784473,1.66609385160699,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.2,0.5,1,-0.307571116580838,1.13728150352941,-2.51328337636711,1.83404597403865,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.3,-0.5,0.3,-0.303111674903827,0.652049249497495,-1.48442028345113,1.08517699739815,0.93,0.77,0.74,"no"
-0.3,-0.4,0,0.3,0.3,-0.5,0.6,-0.305022864193974,0.836014893314791,-1.85475498388714,1.37446360079627,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.3,-0.5,0.9,-0.306934053484122,1.0732975953842,-2.32177876231044,1.77468528218998,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.3,-0.5,1,-0.307571116580838,1.15880715532518,-2.49538879294988,1.92600042857359,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.3,0,0.3,-0.303111674903827,0.650402630427484,-1.57441516874789,0.99013562214605,0.93,0.77,0.71,"no"
-0.3,-0.4,0,0.3,0.3,0,0.6,-0.305022864193974,0.834460307533239,-1.91440795932735,1.30536961926492,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.3,0,0.9,-0.306934053484122,1.07186556788121,-2.36431994168094,1.73638541667275,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.3,0,1,-0.307571116580838,1.15741187796049,-2.53346299535892,1.89378819046334,0.72,0.99,0.72,"no"
-0.3,-0.4,0,0.3,0.3,0.5,0.3,-0.303111674903827,0.647998171670061,-1.67623128867913,0.869432922389446,0.93,0.78,0.71,"no"
-0.3,-0.4,0,0.3,0.3,0.5,0.6,-0.305022864193974,0.832695428690399,-1.96827709945474,1.24649524257298,0.82,1,0.82,"yes"
-0.3,-0.4,0,0.3,0.3,0.5,0.9,-0.306934053484122,1.07056961280762,-2.39659876915639,1.70287043091022,0.74,1,0.74,"no"
-0.3,-0.4,0,0.3,0.3,0.5,1,-0.307571116580838,1.15623554887825,-2.55662350192891,1.8681853135277,0.72,0.98,0.71,"no"
-0.3,-0.3,0,0.1,0.1,-0.5,0.3,-0.302311351161374,0.449038914047737,-1.14985911182924,0.57577903818327,1,0,0,"no"
-0.3,-0.3,0,0.1,0.1,-0.5,0.6,-0.304222540451522,0.688512938866079,-1.61265450185081,1.01593357224212,0.91,0.97,0.88,"yes"
-0.3,-0.3,0,0.1,0.1,-0.5,0.9,-0.306133729741669,0.962244099578678,-2.15504030115968,1.52898222782271,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.1,-0.5,1,-0.306770792838385,1.05660264272121,-2.33800298428035,1.7067638222767,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.1,0,0.3,-0.302311351161374,0.448551976839142,-1.17121095535586,0.557587684912383,1,0,0,"no"
-0.3,-0.3,0,0.1,0.1,0,0.6,-0.304222540451522,0.688083839632406,-1.62269896198345,1.01326428790217,0.91,0.97,0.88,"yes"
-0.3,-0.3,0,0.1,0.1,0,0.9,-0.306133729741669,0.961853730850048,-2.1473830720704,1.52614913866206,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.1,0,1,-0.306770792838385,1.05622169837864,-2.32773669529538,1.70487316778713,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.1,0.5,0.3,-0.302311351161374,0.448236589533092,-1.19130192099586,0.539890175263386,1,0,0,"no"
-0.3,-0.3,0,0.1,0.1,0.5,0.6,-0.304222540451522,0.6879160374334,-1.63548489510405,1.00484491804018,0.91,0.97,0.88,"yes"
-0.3,-0.3,0,0.1,0.1,0.5,0.9,-0.306133729741669,0.961761197899048,-2.14893593974728,1.52260302431444,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.1,0.5,1,-0.306770792838385,1.05614591274023,-2.32928894629972,1.70199884537604,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.2,-0.5,0.3,-0.302311351161374,0.479354090052674,-1.2057765619997,0.665632599201399,1,0,0,"no"
-0.3,-0.3,0,0.1,0.2,-0.5,0.6,-0.304222540451522,0.708367033312968,-1.64529544618447,1.06502686614385,0.91,0.98,0.89,"yes"
-0.3,-0.3,0,0.1,0.2,-0.5,0.9,-0.306133729741669,0.976266618866007,-2.1781782148876,1.55736425929206,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.2,-0.5,1,-0.306770792838385,1.06929617903852,-2.36310995533459,1.7320121195933,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.2,0,0.3,-0.302311351161374,0.47813676858243,-1.24400453654646,0.633067241831142,1,0,0,"no"
-0.3,-0.3,0,0.1,0.2,0,0.6,-0.304222540451522,0.707349142581686,-1.65799916466918,1.0572454801547,0.91,0.98,0.89,"yes"
-0.3,-0.3,0,0.1,0.2,0,0.9,-0.306133729741669,0.975371257900582,-2.18102223553438,1.55508729309398,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.2,0,1,-0.306770792838385,1.06842980978601,-2.36391543575004,1.73177895579743,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.2,0.5,0.3,-0.302311351161374,0.476728399172336,-1.27541898231262,0.603153440652234,1,0,0,"no"
-0.3,-0.3,0,0.1,0.2,0.5,0.6,-0.304222540451522,0.70647370252012,-1.67630039607279,1.04329842200069,0.91,0.98,0.89,"yes"
-0.3,-0.3,0,0.1,0.2,0.5,0.9,-0.306133729741669,0.974791329603261,-2.18261180273046,1.54546328911404,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.2,0.5,1,-0.306770792838385,1.06791732546097,-2.35637049088675,1.72366155661498,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.3,-0.5,0.3,-0.302311351161374,0.526786762256657,-1.29987473983676,0.793336700902816,1,0.06,0.06,"no"
-0.3,-0.3,0,0.1,0.3,-0.5,0.6,-0.304222540451522,0.741083458768126,-1.70521126306851,1.13816573251656,0.91,1,0.91,"yes"
-0.3,-0.3,0,0.1,0.3,-0.5,0.9,-0.306133729741669,1.00002203727553,-2.21683589658649,1.59920007979769,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.3,-0.5,1,-0.306770792838385,1.09094496072551,-2.3974585135735,1.76872991872135,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.3,0,0.3,-0.302311351161374,0.524725993352314,-1.33888110774455,0.748250995658938,1,0.05,0.05,"no"
-0.3,-0.3,0,0.1,0.3,0,0.6,-0.304222540451522,0.739357914237709,-1.72348222371351,1.12045517389256,0.91,1,0.91,"yes"
-0.3,-0.3,0,0.1,0.3,0,0.9,-0.306133729741669,0.998522679183817,-2.22098275099267,1.60233284799357,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.3,0,1,-0.306770792838385,1.08950057788418,-2.39944668264376,1.77341732872898,0.77,1,0.77,"no"
-0.3,-0.3,0,0.1,0.3,0.5,0.3,-0.302311351161374,0.521650881256325,-1.37140590281481,0.700870402181835,1,0.06,0.06,"no"
-0.3,-0.3,0,0.1,0.3,0.5,0.6,-0.304222540451522,0.737304486777971,-1.74655440948555,1.10043030951835,0.91,1,0.91,"yes"
-0.3,-0.3,0,0.1,0.3,0.5,0.9,-0.306133729741669,0.997086761837523,-2.22983886471476,1.60042634744449,0.79,1,0.79,"no"
-0.3,-0.3,0,0.1,0.3,0.5,1,-0.306770792838385,1.08821017189283,-2.39983081205379,1.76754582143144,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.1,-0.5,0.3,-0.3027115130326,0.480354523021391,-1.19336715144238,0.651002289066661,0.98,0,0,"no"
-0.3,-0.3,0,0.2,0.1,-0.5,0.6,-0.304622702322748,0.70972155539789,-1.65022315648462,1.05632877649553,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.1,-0.5,0.9,-0.306533891612896,0.977817510183644,-2.17577658670812,1.5504513006118,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.1,-0.5,1,-0.307170954709611,1.07089255271488,-2.35291462927288,1.72563078731555,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.1,0,0.3,-0.3027115130326,0.479929301089864,-1.22696013871455,0.621488236998733,0.98,0,0,"no"
-0.3,-0.3,0,0.2,0.1,0,0.6,-0.304622702322748,0.709316606711273,-1.66437461300727,1.04422068320441,0.87,0.99,0.86,"yes"
-0.3,-0.3,0,0.2,0.1,0,0.9,-0.306533891612896,0.977439201724208,-2.18292167032548,1.54457118358206,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.1,0,1,-0.307170954709611,1.07052163227891,-2.35870039046051,1.7220274491597,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.1,0.5,0.3,-0.3027115130326,0.47964679934918,-1.25880965110909,0.581339278551478,0.98,0,0,"no"
-0.3,-0.3,0,0.2,0.1,0.5,0.6,-0.304622702322748,0.709160758640952,-1.68120307870635,1.02889326475496,0.87,0.99,0.86,"yes"
-0.3,-0.3,0,0.2,0.1,0.5,0.9,-0.306533891612896,0.977352968469379,-2.19577455250277,1.54295118932708,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.1,0.5,1,-0.307170954709611,1.07045123641342,-2.37196317319724,1.72095217668576,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.2,-0.5,0.3,-0.3027115130326,0.50884331336154,-1.23545093046537,0.748365594223615,0.98,0,0,"no"
-0.3,-0.3,0,0.2,0.2,-0.5,0.6,-0.304622702322748,0.728996532591901,-1.67168595456903,1.11478475924097,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.2,-0.5,0.9,-0.306533891612896,0.991613772092385,-2.19859546766212,1.59381774323432,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.2,-0.5,1,-0.307170954709611,1.0834125037284,-2.37751360366008,1.76501383170293,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.2,0,0.3,-0.3027115130326,0.507764745652117,-1.29437515084855,0.690554170529842,0.98,0.01,0.01,"no"
-0.3,-0.3,0,0.2,0.2,0,0.6,-0.304622702322748,0.728033112988837,-1.69939578228762,1.08601253845426,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.2,0,0.9,-0.306533891612896,0.990744956061239,-2.21193391987803,1.5759720826423,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.2,0,1,-0.307170954709611,1.08256801340301,-2.39093542038598,1.74600294542519,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.2,0.5,0.3,-0.3027115130326,0.506450880266856,-1.34926808113725,0.622731175700055,0.98,0.01,0.01,"no"
-0.3,-0.3,0,0.2,0.2,0.5,0.6,-0.304622702322748,0.727192643271577,-1.72774519684101,1.06106867088745,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.2,0.5,0.9,-0.306533891612896,0.990182196508641,-2.22480693859931,1.56423391058207,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.2,0.5,1,-0.307170954709611,1.08206983923689,-2.40184196978052,1.74165474154112,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.3,-0.5,0.3,-0.3027115130326,0.553802134925252,-1.32257656012738,0.865713947380774,0.98,0.13,0.13,"no"
-0.3,-0.3,0,0.2,0.3,-0.5,0.6,-0.304622702322748,0.76082931316363,-1.72113355774862,1.19621767400853,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.3,-0.5,0.9,-0.306533891612896,1.015005016303,-2.22701412773954,1.6396890827544,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.3,-0.5,1,-0.307170954709611,1.10477907528343,-2.40964210554053,1.80143743824362,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.3,0,0.3,-0.3027115130326,0.551941591231544,-1.37906760435703,0.796882939798978,0.98,0.13,0.13,"no"
-0.3,-0.3,0,0.2,0.3,0,0.6,-0.304622702322748,0.759189213854218,-1.75863268424156,1.15196903312915,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.3,0,0.9,-0.306533891612896,1.01354790625027,-2.25280422378847,1.6218636098948,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.3,0,1,-0.307170954709611,1.10336947765988,-2.42560952466531,1.79028337623501,0.76,1,0.76,"no"
-0.3,-0.3,0,0.2,0.3,0.5,0.3,-0.3027115130326,0.549027235629105,-1.44801807946426,0.715863221031316,0.98,0.1,0.1,"no"
-0.3,-0.3,0,0.2,0.3,0.5,0.6,-0.304622702322748,0.757200095622871,-1.79543990272753,1.11853350194279,0.87,1,0.87,"yes"
-0.3,-0.3,0,0.2,0.3,0.5,0.9,-0.306533891612896,1.01214351860391,-2.27407982380571,1.6059546502032,0.77,1,0.77,"no"
-0.3,-0.3,0,0.2,0.3,0.5,1,-0.307170954709611,1.10210513047643,-2.44756711535184,1.77802489850666,0.76,1,0.76,"no"
-0.3,-0.3,0,0.3,0.1,-0.5,0.3,-0.303111674903827,0.527964968096284,-1.27164277735241,0.74905080039262,0.93,0.01,0.01,"no"
-0.3,-0.3,0,0.3,0.1,-0.5,0.6,-0.305022864193974,0.743185733736154,-1.7103552878694,1.11726190439971,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.1,-0.5,0.9,-0.306934053484122,1.00266133232124,-2.21839359324426,1.59629405485963,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.1,-0.5,1,-0.307571116580838,1.09371195098884,-2.39377561260573,1.76650775057739,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.1,0,0.3,-0.303111674903827,0.527610438608934,-1.31523234302619,0.711357387489747,0.93,0.01,0.01,"no"
-0.3,-0.3,0,0.3,0.1,0,0.6,-0.305022864193974,0.74281322336284,-1.73024495670904,1.10000911017939,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.1,0,0.9,-0.306934053484122,1.00229978199222,-2.23591091864353,1.58533938828956,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.1,0,1,-0.307571116580838,1.09335496298114,-2.41276057235722,1.75846256987876,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.1,0.5,0.3,-0.303111674903827,0.527367300144622,-1.35268994253469,0.665422549869762,0.93,0.01,0.01,"no"
-0.3,-0.3,0,0.3,0.1,0.5,0.6,-0.305022864193974,0.742672073634401,-1.75129441092566,1.07782448831245,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.1,0.5,0.9,-0.306934053484122,1.00222083150968,-2.24995309372609,1.57638576935079,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.1,0.5,1,-0.307571116580838,1.09329066860546,-2.4267834208057,1.75173983627716,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.2,-0.5,0.3,-0.303111674903827,0.554063341129432,-1.30139336188259,0.842665285268989,0.93,0.1,0.1,"no"
-0.3,-0.3,0,0.3,0.2,-0.5,0.6,-0.305022864193974,0.761618189731626,-1.72449868825497,1.18351813491731,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.2,-0.5,0.9,-0.306934053484122,1.01611635696006,-2.2336001976173,1.63645266998231,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.2,-0.5,1,-0.307571116580838,1.10596901192305,-2.4115026097632,1.8002777863064,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.2,0,0.3,-0.303111674903827,0.553148630246288,-1.3708283711184,0.769202610037648,0.93,0.08,0.07,"no"
-0.3,-0.3,0,0.3,0.2,0,0.6,-0.305022864193974,0.760729003169677,-1.76602013123376,1.13803907617036,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.2,0,0.9,-0.306934053484122,1.01528508782578,-2.25817084950338,1.6152999400464,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.2,0,1,-0.307571116580838,1.10515550689496,-2.43461214456152,1.78435279548846,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.2,0.5,0.3,-0.303111674903827,0.551956470079137,-1.4415875428714,0.690622061881592,0.93,0.07,0.06,"no"
-0.3,-0.3,0,0.3,0.2,0.5,0.6,-0.305022864193974,0.759934942613027,-1.79919223035921,1.10680464013553,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.2,0.5,0.9,-0.306934053484122,1.01474411799573,-2.28345433263951,1.59741121698393,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.2,0.5,1,-0.307571116580838,1.10467514413564,-2.45945271962288,1.77076867411172,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.3,-0.5,0.3,-0.303111674903827,0.595690961363621,-1.37875358245396,0.959661291403378,0.93,0.37,0.35,"no"
-0.3,-0.3,0,0.3,0.3,-0.5,0.6,-0.305022864193974,0.792152561203677,-1.77431165187803,1.26825143238071,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.3,-0.5,0.9,-0.306934053484122,1.03895399968527,-2.26266570249892,1.6869398204276,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.3,-0.5,1,-0.307571116580838,1.12690455083384,-2.441435787658,1.84665068699208,0.72,0.99,0.72,"no"
-0.3,-0.3,0,0.3,0.3,0,0.3,-0.303111674903827,0.59407716343303,-1.4516527626266,0.864298175146799,0.93,0.34,0.32,"no"
-0.3,-0.3,0,0.3,0.3,0,0.6,-0.305022864193974,0.790630617500849,-1.82182415995793,1.20364225604069,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.3,0,0.9,-0.306934053484122,1.03755747700569,-2.30210252938131,1.65883252158452,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.3,0,1,-0.307571116580838,1.12554493739539,-2.47025439011309,1.82609754512325,0.72,1,0.72,"no"
-0.3,-0.3,0,0.3,0.3,0.5,0.3,-0.303111674903827,0.591378197328572,-1.54105682374563,0.771060573402243,0.93,0.36,0.33,"no"
-0.3,-0.3,0,0.3,0.3,0.5,0.6,-0.305022864193974,0.788729832773638,-1.86654547647212,1.15503910575855,0.82,1,0.82,"yes"
-0.3,-0.3,0,0.3,0.3,0.5,0.9,-0.306934053484122,1.03619501178602,-2.32522944868998,1.6382676268155,0.74,1,0.74,"no"
-0.3,-0.3,0,0.3,0.3,0.5,1,-0.307571116580838,1.12431468015931,-2.49898249061479,1.8096265445809,0.72,1,0.72,"no"
-0.3,-0.2,0,0.1,0.1,-0.5,0.3,-0.302311351161374,0.3883038164039,-1.02958384635282,0.460184958663866,1,0,0,"no"
-0.3,-0.2,0,0.1,0.1,-0.5,0.6,-0.304222540451522,0.649704155794478,-1.54823876172246,0.935149983924005,0.91,0.87,0.78,"no"
-0.3,-0.2,0,0.1,0.1,-0.5,0.9,-0.306133729741669,0.934273319426267,-2.10293695573568,1.47658246750635,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.1,-0.5,1,-0.306770792838385,1.03101311068303,-2.29035066824698,1.66359330655407,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.1,0,0.3,-0.302311351161374,0.387814466825004,-1.04606910079013,0.443178504333878,1,0,0,"no"
-0.3,-0.2,0,0.1,0.1,0,0.6,-0.304222540451522,0.649290256946666,-1.55078535562534,0.929536468101291,0.91,0.87,0.78,"no"
-0.3,-0.2,0,0.1,0.1,0,0.9,-0.306133729741669,0.933899481938027,-2.097449670836,1.47606400430404,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.1,0,1,-0.306770792838385,1.03064832736883,-2.28514255314604,1.66113960547645,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.1,0.5,0.3,-0.302311351161374,0.387430461966768,-1.06314316295952,0.427221262171501,1,0,0,"no"
-0.3,-0.2,0,0.1,0.1,0.5,0.6,-0.304222540451522,0.649101682455314,-1.55436931668095,0.927129600119717,0.91,0.87,0.79,"no"
-0.3,-0.2,0,0.1,0.1,0.5,0.9,-0.306133729741669,0.933797530341987,-2.09335966654431,1.47065444203758,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.1,0.5,1,-0.306770792838385,1.03056483211752,-2.27973420653464,1.65713185716319,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.2,-0.5,0.3,-0.302311351161374,0.423372061567521,-1.09263720658296,0.543160638643537,1,0,0,"no"
-0.3,-0.2,0,0.1,0.2,-0.5,0.6,-0.304222540451522,0.670907374547331,-1.57786013060945,0.978649842194599,0.91,0.94,0.85,"yes"
-0.3,-0.2,0,0.1,0.2,-0.5,0.9,-0.306133729741669,0.948832675723048,-2.13550045588481,1.49899729169153,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.2,-0.5,1,-0.306770792838385,1.04412655792416,-2.32263614667899,1.6809400806704,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.2,0,0.3,-0.302311351161374,0.422155322610138,-1.122690397577,0.514398791812797,1,0,0,"no"
-0.3,-0.2,0,0.1,0.2,0,0.6,-0.304222540451522,0.669920138220448,-1.58889999644112,0.971586837201815,0.91,0.92,0.83,"yes"
-0.3,-0.2,0,0.1,0.2,0,0.9,-0.306133729741669,0.947970036751841,-2.13058624072822,1.49552696819839,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.2,0,1,-0.306770792838385,1.04329214275125,-2.31167412760761,1.67868894886329,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.2,0.5,0.3,-0.302311351161374,0.420513545624161,-1.14454141629334,0.490833215806068,1,0,0,"no"
-0.3,-0.2,0,0.1,0.2,0.5,0.6,-0.304222540451522,0.668972393117564,-1.60046463657059,0.968076442143788,0.91,0.93,0.84,"yes"
-0.3,-0.2,0,0.1,0.2,0.5,0.9,-0.306133729741669,0.947359471453735,-2.12372291300542,1.49644202618794,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.2,0.5,1,-0.306770792838385,1.0427552516528,-2.30396682178128,1.67661404113513,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.3,-0.5,0.3,-0.302311351161374,0.476784950202135,-1.20047317117633,0.663238994252036,1,0,0,"no"
-0.3,-0.2,0,0.1,0.3,-0.5,0.6,-0.304222540451522,0.705580322075231,-1.64237761216954,1.04770237584645,0.91,0.98,0.89,"yes"
-0.3,-0.2,0,0.1,0.3,-0.5,0.9,-0.306133729741669,0.973393018130432,-2.17097849840367,1.53943731293519,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.3,-0.5,1,-0.306770792838385,1.06640506198994,-2.35730034275259,1.71611935813318,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.3,0,0.3,-0.302311351161374,0.474762892430043,-1.23434591722091,0.634799597744336,1,0.01,0.01,"no"
-0.3,-0.2,0,0.1,0.3,0,0.6,-0.304222540451522,0.703906633632935,-1.65532984076478,1.04294773780245,0.91,0.97,0.88,"yes"
-0.3,-0.2,0,0.1,0.3,0,0.9,-0.306133729741669,0.971943732611863,-2.17148388638599,1.53894338643825,0.79,1,0.79,"no"
-0.3,-0.2,0,0.1,0.3,0,1,-0.306770792838385,1.06500911748575,-2.35217635213598,1.71519032155204,0.77,1,0.77,"no"
-0.3,-0.2,0,0.1,0.3,0.5,0.3,-0.302311351161374,0.471283535151319,-1.25173410831434,0.597882793567829,1,0.01,0.01,"no"
-0.3,-0.2,0,0.1,0.3,0.5,0.6,-0.304222540451522,0.701710902730803,-1.66530810691041,1.03410726071588,0.91,0.96,0.87,"yes"
